topology,algo,run,phase,switch,init_assigned_controller,assigned_controller,is_migrated,init_path,final_path,init_solver_prop_ms,init_solver_total_rt_ms,init_real_queue_ms,init_switch_load,init_scaled_switch_load,solver_prop_ms,solver_queue_ms,solver_total_rt_ms,real_queue_ms,delta_rt_if_migrated,cc_transfer_ms,steiner_ms,load_scale_alpha,scaled_switch_load,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Iris,SM,3,B1,51,3,3,0,51->3,,0.347091,5.865103,0.0,211,211,0.347091,4.340278,8.497147,4.340278,0.0,0.0,0.0,0,211,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,1,1,1,0,1,1,0.0,4.666383,0.0,195,195,0.0,4.516712,8.326491,4.516712,0.0,0.0,0.0,0,195.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,2,2,2,0,2,2,0.0,4.635952,0.0,152,152,0.0,6.273526,10.083305,6.273526,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,3,3,3,0,3,3,0.0,5.518013,0.0,227,227,0.0,6.35324,10.163019,6.35324,0.0,0.0,0.0,0,227,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,4,4,4,0,4,4,0.0,inf,0.0,201,201,0.0,8.605852,12.415631,8.605852,0.0,0.0,0.0,0,201.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,5,5,5,0,5,5,0.0,inf,0.0,203,203,0.0,6.009615,9.819394,6.009615,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,6,6,6,0,6,6,0.0,inf,0.0,172,172,0.0,3.930818,7.740597,3.930818,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,7,7,7,0,7,7,0.0,inf,0.0,188,188,0.0,3.796507,7.606286,3.796507,0.0,0.0,0.0,0,188,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,8,8,8,0,8,8,0.0,inf,0.0,210,210,0.0,5.307856,9.117635,5.307856,0.0,0.0,0.0,0,210,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,9,8,8,0,9->6->5->8,9->6->5->8,1.295322,inf,0.0,165,165,1.295322,5.307856,10.412956,5.307856,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,10,8,8,0,10->1->2->7->8,10->1->2->7->8,2.980337,inf,0.0,213,213,2.980337,5.307856,12.097971,5.307856,0.0,0.0,0.0,0,213,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,11,8,8,0,11->30->33->34->1->2->7->8,11->30->33->34->1->2->7->8,6.469193,inf,0.0,217,217,6.469193,5.307856,15.586827,5.307856,0.0,0.0,0.0,0,217,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,12,8,3,1,12->21->20->19->15->7->8,12->21->20->19->15->16->17->37->1->4->3,3.375342,inf,0.0,183,183,3.445888,6.35324,13.608907,6.35324,0.0,0.0,0.0,0,183,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,13,8,8,0,13->25->24->15->7->8,13->12->21->20->19->15->7->8,4.106352,inf,0.0,176,176,3.636617,5.307856,12.754251,5.307856,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,14,8,8,0,14->34->1->2->7->8,14->35->36->1->2->7->8,3.891701,inf,0.0,193,193,3.712682,5.307856,12.830317,5.307856,0.0,0.0,0.0,0,193,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,15,8,2,1,15->7->8,15->7->2,2.248034,inf,0.0,195,195,2.248429,6.273526,12.331734,6.273526,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,16,7,3,1,16->15->7,16->17->37->1->4->3,1.98707,inf,0.0,188,188,1.949672,6.35324,12.112691,6.35324,0.0,0.0,0.0,0,188,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,17,7,7,0,17->16->15->7,17->16->15->7,2.409729,inf,0.0,160,160,2.409729,3.796507,10.016015,3.796507,0.0,0.0,0.0,0,160,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,18,7,5,1,18->17->16->15->7,18->17->16->15->7->8->5,2.693217,inf,0.0,155,155,3.744153,6.009615,13.563547,6.009615,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,19,7,2,1,19->15->7,19->15->7->2,1.851072,inf,0.0,206,206,2.481339,6.273526,12.564644,6.273526,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,20,7,1,1,20->19->15->7,20->19->15->16->17->37->1,2.024382,inf,0.0,181,181,2.050956,4.516712,10.377447,4.516712,0.0,0.0,0.0,0,181,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,21,8,1,1,21->20->19->15->7->8,21->20->19->15->16->17->37->1,2.853886,inf,0.0,146,146,2.250588,4.516712,10.577078,4.516712,0.0,0.0,0.0,0,146,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,22,7,7,0,22->23->11->30->33->34->1->2->7,22->23->11->30->33->34->1->2->7,6.733951,inf,0.0,179,179,6.733951,3.796507,14.340237,3.796507,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,23,7,7,0,23->11->30->33->34->1->2->7,23->11->30->33->34->1->2->7,6.093097,inf,0.0,170,170,6.093097,3.796507,13.699383,3.796507,0.0,0.0,0.0,0,170,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,24,7,4,1,24->15->7,24->27->14->35->36->1->4,2.836246,inf,0.0,201,201,2.928676,8.605852,15.344307,8.605852,0.0,0.0,0.0,0,201,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,25,6,2,1,25->24->15->7->6,25->24->15->7->2,4.577485,inf,0.0,207,207,3.743802,6.273526,13.827107,6.273526,0.0,0.0,0.0,0,207,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,26,6,1,1,26->27->24->15->7->6,26->27->14->35->36->1,4.960932,inf,0.0,219,219,2.461061,4.516712,10.787552,4.516712,0.0,0.0,0.0,0,219,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,27,6,3,1,27->24->15->7->6,27->14->35->36->1->4->3,4.675743,inf,0.0,150,150,2.849717,6.35324,13.012736,6.35324,0.0,0.0,0.0,0,150,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,28,6,4,1,28->29->24->15->7->6,28->29->26->27->14->35->36->1->4,5.568087,inf,0.0,176,176,3.63243,8.605852,16.048061,8.605852,0.0,0.0,0.0,0,176.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,29,6,6,0,29->24->15->7->6,29->24->15->7->6,5.170417,inf,0.0,195,195,5.170417,3.930818,12.911014,3.930818,0.0,0.0,0.0,0,195.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,30,6,4,1,30->33->34->1->2->7->6,30->33->34->1->4,6.068207,inf,0.0,170,170,3.357019,8.605852,15.77265,8.605852,0.0,0.0,0.0,0,170.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,31,6,4,1,31->28->29->24->15->7->6,31->30->33->34->1->4,6.377926,inf,0.0,164,164,3.606621,8.605852,16.022252,8.605852,0.0,0.0,0.0,0,164,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,32,6,4,1,32->24->15->7->6,32->34->1->4,5.363589,inf,0.0,180,180,2.062215,8.605852,14.477846,8.605852,0.0,0.0,0.0,0,180,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,33,5,5,0,33->34->1->2->7->8->5,33->34->1->2->7->8->5,5.151937,inf,0.0,163,163,5.151937,6.009615,14.971331,6.009615,0.0,0.0,0.0,0,163.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,34,5,3,1,34->1->2->7->8->5,34->1->4->3,3.708604,inf,0.0,142,142,1.707017,6.35324,11.870036,6.35324,0.0,0.0,0.0,0,142.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,35,5,5,0,35->36->1->2->7->8->5,35->36->1->2->7->8->5,3.707952,inf,0.0,167,167,3.707952,6.009615,13.527346,6.009615,0.0,0.0,0.0,0,167,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,36,5,2,1,36->1->2->7->8->5,36->1->2,3.466923,inf,0.0,216,216,1.785719,6.273526,11.869023,6.273526,0.0,0.0,0.0,0,216,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,37,5,5,0,37->1->2->7->8->5,37->1->2->7->8->5,3.135453,inf,0.0,171,171,3.135453,6.009615,12.954848,6.009615,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,38,5,5,0,38->30->33->34->1->2->7->8->5,38->30->33->34->1->2->7->8->5,6.077434,inf,0.0,172,172,6.077434,6.009615,15.896828,6.009615,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,39,5,4,1,39->33->34->1->2->7->8->5,39->33->34->1->4,5.379162,inf,0.0,195,195,3.080988,8.605852,15.496619,8.605852,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,40,5,1,1,40->39->33->34->1->2->7->8->5,40->39->33->34->1,5.51333,inf,0.0,197,197,2.837898,4.516712,11.164389,4.516712,0.0,0.0,0.0,0,197,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,41,4,7,1,41->40->39->33->34->1->4,41->40->39->33->34->1->2->7,3.340296,inf,0.0,191,191,4.587534,3.796507,12.19382,3.796507,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,42,4,6,1,42->3->4,42->3->4->1->2->7->6,0.643068,inf,0.0,190,190,4.108771,3.930818,11.849367,3.930818,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,43,4,3,1,43->3->4,43->3,0.662826,inf,0.0,165,165,0.366238,6.35324,10.529258,6.35324,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,44,4,2,1,44->50->49->48->33->34->1->4,44->50->49->48->33->34->1->2,4.390952,inf,0.0,227,227,5.007921,6.273526,15.091226,6.273526,0.0,0.0,0.0,0,227,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,45,4,6,1,45->46->47->48->33->34->1->4,45->46->47->48->33->34->1->2->7->6,4.310371,inf,0.0,184,184,7.021559,3.930818,14.762156,3.930818,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,46,4,1,1,46->47->48->33->34->1->4,46->47->48->33->34->1,3.794999,inf,0.0,203,203,3.417741,4.516712,11.744232,4.516712,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,47,4,6,1,47->48->33->34->1->4,47->48->33->34->1->2->7->6,3.589011,inf,0.0,178,178,6.300199,3.930818,14.040796,3.930818,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,48,4,5,1,48->33->34->1->4,48->33->34->1->2->7->8->5,3.210025,inf,0.0,165,165,5.508199,6.009615,15.327594,6.009615,0.0,0.0,0.0,0,165.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,49,3,6,1,49->48->33->34->1->4->3,49->48->33->34->1->2->7->6,3.761835,9.279847,0.0,189,189,6.176435,3.930818,13.917032,3.930818,4.637185,0.0,0.0,0,189,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,50,3,3,0,50->49->48->33->34->1->4->3,50->49->48->33->34->1->4->3,4.104148,9.622161,0.0,150,150,4.104148,6.35324,14.267167,6.35324,0.0,0.0,0.0,0,150,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,B3,51,3,7,1,51->3,51->3->4->1->2->7,0.347091,5.865103,0.0,211,211,2.64543,3.796507,10.251716,3.796507,4.386613,0.0,0.0,0,211,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,1,1,1,0,1,1,0.0,4.666383,0.0,195,195,0.0,1.365583,5.171435,1.361656,0.0,0.0,0.0,0,195.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,2,2,2,0,2,2,0.0,4.635952,0.0,152,152,0.0,4.733118,8.286055,4.476276,0.0,0.0,0.0,0,152,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,3,3,3,0,3,3,0.0,5.518013,0.0,227,227,0.0,6.314617,9.748021,5.938242,0.0,0.0,0.0,0,227,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,4,4,4,0,4,4,0.0,inf,0.0,201,201,0.0,10.632576,12.415631,8.605852,0.0,0.0,0.0,0,201.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,5,5,5,0,5,5,0.0,inf,0.0,203,203,0.0,14.406359,17.815381,14.005602,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,6,6,6,0,6,6,0.0,inf,0.0,172,172,0.0,14.156099,17.250639,13.44086,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,7,7,7,0,7,7,0.0,inf,0.0,188,188,0.0,14.489779,18.014324,14.204545,0.0,0.0,0.0,0,188,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,8,8,8,0,8,8,0.0,inf,0.0,210,210,0.0,14.656619,18.429662,14.619883,0.0,0.0,0.0,0,210,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,9,8,8,0,9->6->5->8,9->6->5->8,1.295322,inf,0.0,165,165,1.295322,14.656619,19.724984,14.619883,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,10,8,2,1,10->1->2->7->8,10->1->2,2.980337,inf,0.0,213,213,1.720196,4.733118,10.006251,4.476276,0.0,0.0,0.0,0,213,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,11,8,1,1,11->30->33->34->1->2->7->8,11->30->33->34->1,6.469193,inf,0.0,217,217,4.214826,1.365583,9.38626,1.361656,0.0,0.0,0.0,0,217,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,12,8,8,0,12->21->20->19->15->7->8,12->21->20->19->15->7->8,3.375342,inf,0.0,183,183,3.375342,14.656619,21.805004,14.619883,0.0,0.0,0.0,0,183,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,13,8,8,0,13->25->24->15->7->8,13->12->21->20->19->15->7->8,4.106352,inf,0.0,176,176,3.636617,14.656619,22.066279,14.619883,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,14,8,8,0,14->34->1->2->7->8,14->35->36->1->2->7->8,3.891701,inf,0.0,193,193,3.712682,14.656619,22.142344,14.619883,0.0,0.0,0.0,0,193,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,15,8,8,0,15->7->8,15->7->8,2.248034,inf,0.0,195,195,2.248034,14.656619,20.677696,14.619883,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,16,7,2,1,16->15->7,16->15->7->2,1.98707,inf,0.0,188,188,2.617338,4.733118,10.903392,4.476276,0.0,0.0,0.0,0,188,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,17,7,7,0,17->16->15->7,17->16->15->7,2.409729,inf,0.0,160,160,2.409729,14.489779,20.424053,14.204545,0.0,0.0,0.0,0,160,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,18,7,7,0,18->17->16->15->7,18->17->16->15->7,2.693217,inf,0.0,155,155,2.693217,14.489779,20.707541,14.204545,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,19,7,2,1,19->15->7,19->15->7->2,1.851072,inf,0.0,206,206,2.481339,4.733118,10.767394,4.476276,0.0,0.0,0.0,0,206,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,20,7,7,0,20->19->15->7,20->19->15->7,2.024382,inf,0.0,181,181,2.024382,14.489779,20.038706,14.204545,0.0,0.0,0.0,0,181,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,21,8,7,1,21->20->19->15->7->8,21->20->19->15->7,2.853886,inf,0.0,146,146,2.224013,14.489779,20.238338,14.204545,0.0,0.0,0.0,0,146,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,22,7,2,1,22->23->11->30->33->34->1->2->7,22->23->11->30->33->34->1->2,6.733951,inf,0.0,179,179,6.103683,4.733118,14.389737,4.476276,0.0,0.0,0.0,0,179,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,23,7,7,0,23->11->30->33->34->1->2->7,23->11->30->33->34->1->2->7,6.093097,inf,0.0,170,170,6.093097,14.489779,24.107421,14.204545,0.0,0.0,0.0,0,170,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,24,7,2,1,24->15->7,24->15->7->2,2.836246,inf,0.0,201,201,3.466514,4.733118,11.752569,4.476276,0.0,0.0,0.0,0,201,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,25,6,6,0,25->24->15->7->6,25->24->15->7->6,4.577485,inf,0.0,207,207,4.577485,14.156099,21.828124,13.44086,0.0,0.0,0.0,0,207,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,26,6,6,0,26->27->24->15->7->6,26->27->24->15->7->6,4.960932,inf,0.0,219,219,4.960932,14.156099,22.211571,13.44086,0.0,0.0,0.0,0,219,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,27,6,7,1,27->24->15->7->6,27->24->15->7,4.675743,inf,0.0,150,150,3.211793,14.489779,21.226117,14.204545,0.0,0.0,0.0,0,150,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,28,6,6,0,28->29->24->15->7->6,28->29->24->15->7->6,5.568087,inf,0.0,176,176,5.568087,14.156099,22.818726,13.44086,0.0,0.0,0.0,0,176.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,29,6,5,1,29->24->15->7->6,29->24->15->7->8->5,5.170417,inf,0.0,195,195,4.757403,14.406359,22.572785,14.005602,0.0,0.0,0.0,0,195.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,30,6,6,0,30->33->34->1->2->7->6,30->33->34->1->2->7->6,6.068207,inf,0.0,170,170,6.068207,14.156099,23.318847,13.44086,0.0,0.0,0.0,0,170.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,31,6,6,0,31->28->29->24->15->7->6,31->30->33->34->1->2->7->6,6.377926,inf,0.0,164,164,6.31781,14.156099,23.568449,13.44086,0.0,0.0,0.0,0,164,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,32,6,6,0,32->24->15->7->6,32->34->1->2->7->6,5.363589,inf,0.0,180,180,4.773404,14.156099,22.024043,13.44086,0.0,0.0,0.0,0,180,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,33,5,5,0,33->34->1->2->7->8->5,33->34->1->2->7->8->5,5.151937,inf,0.0,163,163,5.151937,14.406359,22.967318,14.005602,0.0,0.0,0.0,0,163.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,34,5,7,1,34->1->2->7->8->5,34->1->2->7,3.708604,inf,0.0,142,142,2.657667,14.489779,20.671992,14.204545,0.0,0.0,0.0,0,142.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,35,5,5,0,35->36->1->2->7->8->5,35->36->1->2->7->8->5,3.707952,inf,0.0,167,167,3.707952,14.406359,21.523333,14.005602,0.0,0.0,0.0,0,167,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,36,5,1,1,36->1->2->7->8->5,36->1,3.466923,inf,0.0,216,216,0.791492,1.365583,5.962926,1.361656,0.0,0.0,0.0,0,216,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,37,5,5,0,37->1->2->7->8->5,37->1->2->7->8->5,3.135453,inf,0.0,171,171,3.135453,14.406359,20.950834,14.005602,0.0,0.0,0.0,0,171,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,38,5,8,1,38->30->33->34->1->2->7->8->5,38->30->33->34->1->2->7->8,6.077434,inf,0.0,172,172,5.65637,14.656619,24.086032,14.619883,0.0,0.0,0.0,0,172,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,39,5,5,0,39->33->34->1->2->7->8->5,39->33->34->1->2->7->8->5,5.379162,inf,0.0,195,195,5.379162,14.406359,23.194543,14.005602,0.0,0.0,0.0,0,195,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,40,5,5,0,40->39->33->34->1->2->7->8->5,40->39->33->34->1->2->7->8->5,5.51333,inf,0.0,197,197,5.51333,14.406359,23.328711,14.005602,0.0,0.0,0.0,0,197,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,41,4,4,0,41->40->39->33->34->1->4,41->40->39->33->34->1->4,3.340296,inf,0.0,191,191,3.340296,10.632576,15.755927,8.605852,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,42,4,3,1,42->3->4,42->3,0.643068,inf,0.0,190,190,0.346481,6.314617,10.094502,5.938242,0.0,0.0,0.0,0,190,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,43,4,4,0,43->3->4,43->3->4,0.662826,inf,0.0,165,165,0.662826,10.632576,13.078457,8.605852,0.0,0.0,0.0,0,165,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,44,4,3,1,44->50->49->48->33->34->1->4,44->50->49->48->33->34->1->4->3,4.390952,inf,0.0,227,227,4.687539,6.314617,14.43556,5.938242,0.0,0.0,0.0,0,227,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,45,4,4,0,45->46->47->48->33->34->1->4,45->46->47->48->33->34->1->4,4.310371,inf,0.0,184,184,4.310371,10.632576,16.726002,8.605852,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,46,4,4,0,46->47->48->33->34->1->4,46->47->48->33->34->1->4,3.794999,inf,0.0,203,203,3.794999,10.632576,16.21063,8.605852,0.0,0.0,0.0,0,203,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,47,4,4,0,47->48->33->34->1->4,47->48->33->34->1->4,3.589011,inf,0.0,178,178,3.589011,10.632576,16.004642,8.605852,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,48,4,4,0,48->33->34->1->4,48->33->34->1->4,3.210025,inf,0.0,165,165,3.210025,10.632576,15.625656,8.605852,0.0,0.0,0.0,0,165.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,49,3,3,0,49->48->33->34->1->4->3,49->48->33->34->1->4->3,3.761835,9.279847,0.0,189,189,3.761835,6.314617,13.509856,5.938242,0.0,0.0,0.0,0,189,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,50,3,3,0,50->49->48->33->34->1->4->3,50->49->48->33->34->1->4->3,4.104148,9.622161,0.0,150,150,4.104148,6.314617,13.852169,5.938242,0.0,0.0,0.0,0,150,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,3,MCF_ARC,51,3,3,0,51->3,51->3,0.347091,5.865103,0.0,211,211,0.347091,6.314617,10.095112,5.938242,0.0,0.0,0.0,0,211,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,1,1,1,0,1,,0.0,4.661858,0.0,184,184,0.0,0.852079,4.661858,0.852079,0.0,0.0,0.0,0,184.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,2,2,2,0,2,,0.0,4.64548,0.0,161,161,0.0,1666.666667,1670.476446,1666.666667,0.0,0.0,0.0,0,161,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,3,3,3,0,3,,0.0,5.251532,0.0,234,234,0.0,1.881114,5.690893,1.881114,0.0,0.0,0.0,0,234,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,4,4,4,0,4,,0.0,inf,0.0,194,194,0.0,161.290323,165.100102,161.290323,0.0,0.0,0.0,0,194.0,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,5,5,5,0,5,,0.0,inf,0.0,186,186,0.0,238.095238,241.905017,238.095238,0.0,0.0,0.0,0,186,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,6,6,6,0,6,,0.0,inf,0.0,173,173,0.0,151.515152,155.32493,151.515152,0.0,0.0,0.0,0,173,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,7,7,7,0,7,,0.0,inf,0.0,191,191,0.0,151.515152,155.32493,151.515152,0.0,0.0,0.0,0,191,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,8,8,8,0,8,,0.0,inf,0.0,205,205,0.0,1666.666667,1670.476446,1666.666667,0.0,0.0,0.0,0,205,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,9,8,8,0,9->6->5->8,,1.295322,inf,0.0,175,175,1.295322,1666.666667,1671.771767,1666.666667,0.0,0.0,0.0,0,175,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,10,8,2,1,10->1->2->7->8,,2.980337,inf,0.0,202,202,1.720196,1666.666667,1672.196642,1666.666667,0.0,0.0,0.0,0,202,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,11,8,2,1,11->30->33->34->1->2->7->8,,6.469193,inf,0.0,184,184,5.209053,1666.666667,1675.685498,1666.666667,0.0,0.0,0.0,0,184,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,12,8,8,0,12->21->20->19->15->7->8,,3.375342,inf,0.0,155,155,3.375342,1666.666667,1673.851787,1666.666667,0.0,0.0,0.0,0,155,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,13,8,8,0,13->12->21->20->19->15->7->8,,3.636617,inf,0.0,183,183,3.636617,1666.666667,1674.113062,1666.666667,0.0,0.0,0.0,0,183,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,14,8,8,0,14->34->1->2->7->8,,3.891701,inf,0.0,178,178,3.712682,1666.666667,1674.189128,1666.666667,0.0,0.0,0.0,0,178,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,15,8,8,0,15->7->8,,2.248034,inf,0.0,175,175,2.248034,1666.666667,1672.724479,1666.666667,0.0,0.0,0.0,0,175,0.5,0.5,0.0,5,0.0,0.0
Iris,SM,4,B1,16,8,8,0,16->15->7->8,,2.616942,inf,0.0,176,176,2.616942,1666.666667,1673.093388,1666.666667,0.0,0.0,0.0,0,176,0.5,0.5,0.0,5,0.0,0.0
