topology,run,algo,phase,controller,lambda,mu_init,mu_final,scale_factor,rho_init,rho_final,W_init,W_final,stable,alpha,beta,link_sens,k_paths,load_sens,controller_sens
AttMpls,0,B1,SM,1,792.0,1349.6,1349.6,1.0,0.5868,0.5868,0.2091,1.7934,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B1,SM,2,1131.0,1326.4,1326.4,1.0,0.8527,0.8527,0.853,5.1177,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B1,SM,3,1186.0,1287.2,1287.2,1.0,0.9214,0.9214,inf,9.8814,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B1,SM,4,1340.0,1349.6,1349.6,1.0,0.9929,0.9929,inf,104.1667,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B3,SM,1,1297.0,1349.6,1349.6,1.0,0.961,0.961,0.1195,19.0114,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B3,SM,2,945.0,1326.4,1326.4,1.0,0.7125,0.7125,1.0235,2.6219,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B3,SM,3,1095.0,1287.2,1287.2,1.0,0.8507,0.8507,inf,5.2029,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,B3,SM,4,1112.0,1349.6,1349.6,1.0,0.8239,0.8239,inf,4.2088,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,MCF_ARC,SM,1,970.0,1349.6,1349.6,1.0,0.7187,0.7187,0.1673,2.6344,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,MCF_ARC,SM,2,1131.0,1326.4,1326.4,1.0,0.8527,0.8527,0.853,5.1177,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,MCF_ARC,SM,3,1140.0,1287.2,1287.2,1.0,0.8856,0.8856,inf,6.7935,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,0,MCF_ARC,SM,4,1208.0,1349.6,1349.6,1.0,0.8951,0.8951,inf,7.0621,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B1,SM,1,888.0,1351.2,1351.2,1.0,0.6572,0.6572,0.1724,2.1589,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B1,SM,2,1021.0,1325.6,1325.6,1.0,0.7702,0.7702,0.6566,3.283,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B1,SM,3,1383.0,1392.0,1392.0,1.0,0.9935,0.9935,inf,111.1111,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B1,SM,4,1288.0,1325.6,1325.6,1.0,0.9716,0.9716,inf,26.5957,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B3,SM,1,1324.0,1351.2,1351.2,1.0,0.9799,0.9799,0.1231,36.7647,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B3,SM,2,1021.0,1325.6,1325.6,1.0,0.7702,0.7702,0.6566,3.283,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B3,SM,3,1177.0,1392.0,1392.0,1.0,0.8455,0.8455,inf,4.6512,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,B3,SM,4,1058.0,1325.6,1325.6,1.0,0.7981,0.7981,inf,3.7369,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,MCF_ARC,SM,1,1042.0,1351.2,1351.2,1.0,0.7712,0.7712,0.1724,3.2342,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,MCF_ARC,SM,2,1021.0,1325.6,1325.6,1.0,0.7702,0.7702,0.6566,3.283,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,MCF_ARC,SM,3,1306.0,1392.0,1392.0,1.0,0.9382,0.9382,inf,11.6279,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,1,MCF_ARC,SM,4,1211.0,1325.6,1325.6,1.0,0.9135,0.9135,inf,8.726,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B1,SM,1,774.0,1300.0,1300.0,1.0,0.5954,0.5954,0.2242,1.9011,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B1,SM,2,1050.0,1349.6,1349.6,1.0,0.778,0.778,0.5563,3.3378,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B1,SM,3,1294.0,1300.0,1300.0,1.0,0.9954,0.9954,inf,166.6667,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B1,SM,4,1375.0,1415.2,1415.2,1.0,0.9716,0.9716,inf,24.8756,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B3,SM,1,1163.0,1300.0,1300.0,1.0,0.8946,0.8946,0.1495,7.2993,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B3,SM,2,1050.0,1349.6,1349.6,1.0,0.778,0.778,0.5563,3.3378,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B3,SM,3,1131.0,1300.0,1300.0,1.0,0.87,0.87,inf,5.9172,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,B3,SM,4,1149.0,1415.2,1415.2,1.0,0.8119,0.8119,inf,3.7566,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,MCF_ARC,SM,1,1057.0,1300.0,1300.0,1.0,0.8131,0.8131,0.1794,4.1152,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,MCF_ARC,SM,2,1050.0,1349.6,1349.6,1.0,0.778,0.778,0.5563,3.3378,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,MCF_ARC,SM,3,1076.0,1300.0,1300.0,1.0,0.8277,0.8277,inf,4.4643,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,2,MCF_ARC,SM,4,1310.0,1415.2,1415.2,1.0,0.9257,0.9257,inf,9.5057,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B1,SM,1,991.0,1355.2,1355.2,1.0,0.7313,0.7313,0.1724,2.7457,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B1,SM,2,1055.0,1355.2,1355.2,1.0,0.7785,0.7785,0.5552,3.3311,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B1,SM,3,1310.0,1355.2,1355.2,1.0,0.9666,0.9666,inf,22.1239,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B1,SM,4,1327.0,1396.8,1396.8,1.0,0.95,0.95,inf,14.3266,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B3,SM,1,1328.0,1355.2,1355.2,1.0,0.9799,0.9799,0.1231,36.7647,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B3,SM,2,1055.0,1355.2,1355.2,1.0,0.7785,0.7785,0.5552,3.3311,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B3,SM,3,1132.0,1355.2,1355.2,1.0,0.8353,0.8353,inf,4.4803,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,B3,SM,4,1168.0,1396.8,1396.8,1.0,0.8362,0.8362,inf,4.3706,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,MCF_ARC,SM,1,1026.0,1355.2,1355.2,1.0,0.7571,0.7571,0.1724,3.0377,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,MCF_ARC,SM,2,1055.0,1355.2,1355.2,1.0,0.7785,0.7785,0.5552,3.3311,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,MCF_ARC,SM,3,1287.0,1355.2,1355.2,1.0,0.9497,0.9497,inf,14.6628,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,3,MCF_ARC,SM,4,1315.0,1396.8,1396.8,1.0,0.9414,0.9414,inf,12.2249,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B1,SM,1,766.0,1302.4,1302.4,1.0,0.5881,0.5881,0.2235,1.8643,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B1,SM,2,1053.0,1302.4,1302.4,1.0,0.8085,0.8085,0.6683,4.0096,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B1,SM,3,1281.0,1302.4,1302.4,1.0,0.9836,0.9836,inf,46.729,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B1,SM,4,1400.0,1407.2,1407.2,1.0,0.9949,0.9949,inf,138.8889,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B3,SM,1,1219.0,1302.4,1302.4,1.0,0.936,0.936,0.1277,11.9904,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B3,SM,2,1053.0,1302.4,1302.4,1.0,0.8085,0.8085,0.6683,4.0096,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B3,SM,3,1106.0,1302.4,1302.4,1.0,0.8492,0.8492,inf,5.0916,1,0.5,0.5,0.0,5,0.0,0.0
AttMpls,4,B3,SM,4,1122.0,1407.2,1407.2,1.0,0.7973,0.7973,inf,3.5063,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,1,756.0,1416.0,1416.0,1.0,0.5339,0.5339,0.1981,1.5152,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,2,926.0,1392.8,1392.8,1.0,0.6648,0.6648,0.2452,2.1422,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,3,1358.0,1361.6,1361.6,1.0,0.9974,0.9974,inf,277.7778,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,4,1384.0,1416.0,1416.0,1.0,0.9774,0.9774,0.0,31.25,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B1,SM,5,1456.0,1469.6,1469.6,1.0,0.9907,0.9907,inf,73.5294,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,1,1216.0,1416.0,1416.0,1.0,0.8588,0.8588,0.1132,5.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,2,1166.0,1392.8,1392.8,1.0,0.8372,0.8372,0.2043,4.4092,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,3,1174.0,1361.6,1361.6,1.0,0.8622,0.8622,inf,5.3305,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,4,1180.0,1416.0,1416.0,1.0,0.8333,0.8333,inf,4.2373,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,B3,SM,5,1144.0,1469.6,1469.6,1.0,0.7784,0.7784,inf,3.0713,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,MCF_ARC,SM,1,943.0,1416.0,1416.0,1.0,0.666,0.666,0.1585,2.1142,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,MCF_ARC,SM,2,999.0,1392.8,1392.8,1.0,0.7173,0.7173,0.2452,2.5394,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,MCF_ARC,SM,3,1219.0,1361.6,1361.6,1.0,0.8953,0.8953,inf,7.0126,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,MCF_ARC,SM,4,1336.0,1416.0,1416.0,1.0,0.9435,0.9435,inf,12.5,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,0,MCF_ARC,SM,5,1383.0,1469.6,1469.6,1.0,0.9411,0.9411,inf,11.5473,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,1,869.0,1432.8,1432.8,1.0,0.6065,0.6065,0.2013,1.7737,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,2,1114.0,1416.8,1416.8,1.0,0.7863,0.7863,0.2534,3.3025,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,3,1317.0,1473.6,1473.6,1.0,0.8937,0.8937,inf,6.3857,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,4,1405.0,1416.8,1416.8,1.0,0.9917,0.9917,inf,84.7458,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B1,SM,5,1415.0,1416.8,1416.8,1.0,0.9987,0.9987,inf,555.5556,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,1,1438.0,1432.8,1432.8,1.0,1.0036,1.0036,0.1007,inf,0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,2,1241.0,1416.8,1416.8,1.0,0.8759,0.8759,0.2534,5.6883,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,3,1095.0,1473.6,1473.6,1.0,0.7431,0.7431,inf,2.6413,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,4,1116.0,1416.8,1416.8,1.0,0.7877,0.7877,inf,3.3245,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,B3,SM,5,1230.0,1416.8,1416.8,1.0,0.8682,0.8682,inf,5.3533,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,1,1091.0,1432.8,1432.8,1.0,0.7614,0.7614,0.1611,2.9257,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,2,1297.0,1416.8,1416.8,1.0,0.9154,0.9154,0.2172,8.3472,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,3,1255.0,1473.6,1473.6,1.0,0.8517,0.8517,inf,4.5746,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,4,1245.0,1416.8,1416.8,1.0,0.8787,0.8787,inf,5.8207,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,1,MCF_ARC,SM,5,1232.0,1416.8,1416.8,1.0,0.8696,0.8696,inf,5.4113,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,1,802.0,1364.0,1364.0,1.0,0.588,0.588,0.212,1.7794,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,2,1005.0,1409.6,1409.6,1.0,0.713,0.713,0.2263,2.4716,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,3,1355.0,1364.0,1364.0,1.0,0.9934,0.9934,inf,111.1111,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,4,1447.0,1495.2,1495.2,1.0,0.9678,0.9678,inf,20.7469,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B1,SM,5,1282.0,1364.0,1364.0,1.0,0.9399,0.9399,inf,12.1951,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,1,1361.0,1364.0,1364.0,1.0,0.9978,0.9978,0.1212,333.3333,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,2,1148.0,1409.6,1409.6,1.0,0.8144,0.8144,0.2263,3.8226,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,3,1175.0,1364.0,1364.0,1.0,0.8614,0.8614,inf,5.291,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,4,1173.0,1495.2,1495.2,1.0,0.7845,0.7845,inf,3.1037,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,B3,SM,5,1034.0,1364.0,1364.0,1.0,0.7581,0.7581,inf,3.0303,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,1,1076.0,1364.0,1364.0,1.0,0.7889,0.7889,0.1696,3.4722,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,2,1096.0,1409.6,1409.6,1.0,0.7775,0.7775,0.2263,3.1888,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,3,1203.0,1364.0,1364.0,1.0,0.882,0.882,inf,6.2112,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,4,1325.0,1495.2,1495.2,1.0,0.8862,0.8862,inf,5.8754,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,2,MCF_ARC,SM,5,1191.0,1364.0,1364.0,1.0,0.8732,0.8732,inf,5.7803,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,1,970.0,1412.0,1412.0,1.0,0.687,0.687,0.1643,2.2624,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,2,1000.0,1412.0,1412.0,1.0,0.7082,0.7082,0.2213,2.4272,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,3,1395.0,1412.0,1412.0,1.0,0.988,0.988,inf,58.8235,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,4,1349.0,1448.0,1448.0,1.0,0.9316,0.9316,inf,10.101,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B1,SM,5,1386.0,1412.0,1412.0,1.0,0.9816,0.9816,inf,38.4615,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,1,1462.0,1412.0,1412.0,1.0,1.0354,1.0354,0.1027,inf,0,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,2,1115.0,1412.0,1412.0,1.0,0.7897,0.7897,0.2213,3.367,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,3,1139.0,1412.0,1412.0,1.0,0.8067,0.8067,inf,3.663,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,4,1222.0,1448.0,1448.0,1.0,0.8439,0.8439,inf,4.4248,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,B3,SM,5,1162.0,1412.0,1412.0,1.0,0.8229,0.8229,inf,4.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,1,1022.0,1412.0,1412.0,1.0,0.7238,0.7238,0.1643,2.5641,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,2,1059.0,1412.0,1412.0,1.0,0.75,0.75,0.2213,2.8329,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,3,1332.0,1412.0,1412.0,1.0,0.9433,0.9433,inf,12.5,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,4,1360.0,1448.0,1448.0,1.0,0.9392,0.9392,inf,11.3636,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,3,MCF_ARC,SM,5,1327.0,1412.0,1412.0,1.0,0.9398,0.9398,inf,11.7647,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,1,782.0,1392.0,1392.0,1.0,0.5618,0.5618,0.207,1.6393,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,2,897.0,1392.0,1392.0,1.0,0.6444,0.6444,0.2323,2.0202,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,3,1387.0,1392.0,1392.0,1.0,0.9964,0.9964,inf,200.0,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,4,1501.0,1502.4,1502.4,1.0,0.9991,0.9991,inf,714.2857,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B1,SM,5,1447.0,1462.4,1462.4,1.0,0.9895,0.9895,inf,64.9351,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,1,1253.0,1392.0,1392.0,1.0,0.9001,0.9001,0.1183,7.1942,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,2,1150.0,1392.0,1392.0,1.0,0.8261,0.8261,0.1936,4.1322,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,3,1151.0,1392.0,1392.0,1.0,0.8269,0.8269,inf,4.1494,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,4,1273.0,1502.4,1502.4,1.0,0.8473,0.8473,inf,4.3592,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,B3,SM,5,1187.0,1462.4,1462.4,1.0,0.8117,0.8117,inf,3.6311,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,MCF_ARC,SM,1,1009.0,1392.0,1392.0,1.0,0.7249,0.7249,0.1656,2.611,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,MCF_ARC,SM,2,1028.0,1392.0,1392.0,1.0,0.7385,0.7385,0.1936,2.7473,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,MCF_ARC,SM,3,1307.0,1392.0,1392.0,1.0,0.9389,0.9389,inf,11.7647,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,MCF_ARC,SM,4,1354.0,1502.4,1502.4,1.0,0.9012,0.9012,inf,6.7385,1,0.5,0.5,0.0,5,0.0,0.0
CrlNetworkServices,4,MCF_ARC,SM,5,1316.0,1462.4,1462.4,1.0,0.8999,0.8999,inf,6.8306,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,1,909.0,1223.2,1223.2,1.0,0.7431,0.7431,0.1871,3.1827,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,2,355.0,1213.6,1213.6,1.0,0.2925,0.2925,0.4796,1.1647,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,3,1074.0,1163.2,1163.2,1.0,0.9233,0.9233,inf,11.2108,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,4,1218.0,1223.2,1223.2,1.0,0.9957,0.9957,inf,192.3077,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,5,1233.0,1260.0,1260.0,1.0,0.9786,0.9786,inf,37.037,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B1,SM,6,1240.0,1260.0,1260.0,1.0,0.9841,0.9841,inf,50.0,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,1,954.0,1223.2,1223.2,1.0,0.7799,0.7799,0.1871,3.7147,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,2,1250.0,1213.6,1213.6,1.0,1.03,1.03,0.137,inf,0,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,3,870.0,1163.2,1163.2,1.0,0.7479,0.7479,inf,3.4106,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,4,905.0,1223.2,1223.2,1.0,0.7399,0.7399,inf,3.1427,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,5,1019.0,1260.0,1260.0,1.0,0.8087,0.8087,inf,4.1494,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,B3,SM,6,1031.0,1260.0,1260.0,1.0,0.8183,0.8183,inf,4.3668,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,1,1144.0,1223.2,1223.2,1.0,0.9353,0.9353,0.1559,12.6263,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,2,364.0,1213.6,1213.6,1.0,0.2999,0.2999,0.4796,1.177,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,3,1074.0,1163.2,1163.2,1.0,0.9233,0.9233,inf,11.2108,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,4,1090.0,1223.2,1223.2,1.0,0.8911,0.8911,inf,7.5075,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,5,1181.0,1260.0,1260.0,1.0,0.9373,0.9373,inf,12.6582,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,0,MCF_ARC,SM,6,1176.0,1260.0,1260.0,1.0,0.9333,0.9333,inf,11.9048,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,1,1019.0,1248.8,1248.8,1.0,0.816,0.816,0.1891,4.3516,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,2,400.0,1212.0,1212.0,1.0,0.33,0.33,0.4912,1.2315,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,3,1288.0,1289.6,1289.6,1.0,0.9988,0.9988,0.0,625.0,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,4,1201.0,1212.0,1212.0,1.0,0.9909,0.9909,inf,90.9091,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,5,1211.0,1212.0,1212.0,1.0,0.9992,0.9992,inf,1000.0,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B1,SM,6,1165.0,1212.0,1212.0,1.0,0.9612,0.9612,inf,21.2766,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,1,1239.0,1248.8,1248.8,1.0,0.9922,0.9922,0.1576,102.0408,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,2,974.0,1212.0,1212.0,1.0,0.8036,0.8036,0.1965,4.2017,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,3,924.0,1289.6,1289.6,1.0,0.7165,0.7165,inf,2.7352,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,4,1067.0,1212.0,1212.0,1.0,0.8804,0.8804,inf,6.8966,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,5,1021.0,1212.0,1212.0,1.0,0.8424,0.8424,inf,5.2356,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,B3,SM,6,1059.0,1212.0,1212.0,1.0,0.8738,0.8738,inf,6.5359,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,1,1034.0,1248.8,1248.8,1.0,0.828,0.828,0.1891,4.6555,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,2,626.0,1212.0,1212.0,1.0,0.5165,0.5165,0.3274,1.7065,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,3,1206.0,1289.6,1289.6,1.0,0.9352,0.9352,inf,11.9617,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,4,1143.0,1212.0,1212.0,1.0,0.9431,0.9431,inf,14.4928,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,5,1125.0,1212.0,1212.0,1.0,0.9282,0.9282,inf,11.4943,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,1,MCF_ARC,SM,6,1150.0,1212.0,1212.0,1.0,0.9488,0.9488,inf,16.129,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B1,SM,1,977.0,1179.2,1179.2,1.0,0.8285,0.8285,0.2012,4.9456,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B1,SM,2,593.0,1224.8,1224.8,1.0,0.4842,0.4842,0.3922,1.5828,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B1,SM,3,1154.0,1179.2,1179.2,1.0,0.9786,0.9786,inf,39.6825,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B1,SM,4,1117.0,1179.2,1179.2,1.0,0.9473,0.9473,inf,16.0772,1,0.5,0.5,0.0,5,0.0,0.0
Xspedius,2,B1,SM,5,1103.0,1206.4,1206.4,1.0,0.9143,0.9143,inf,9.6712,1,0.5,0.5,0.0,5,0.0,0.0
